"trawl","serial","date","week","j.day","station","group","species","taxa.group","n.counted","n.jar","density.l","n.measured","mean.indiv.dry.wt.ug","sd.indiv.dry.wt.ug","mean.indiv.length.mm","sd.indiv.length.mm","biomass.dry.wt.ugL"
105,1008,2018-07-25,30,206,45,"Inner","Diacyclops","Cyclopoid",40,2500,0.215547001760624,40,6.75892662561539,1.78849757368369,0.974545,0.107405082604273,1.45686636927145
105,1008,2018-07-25,30,206,45,"Inner","Diaphanosoma","Cladoceran",1,62.5,0.0053886750440156,1,0.331685453819101,NA,0.4089,NA,0.00178734512745798
105,1008,2018-07-25,30,206,45,"Inner","Epischura","Calanoid",0,0,0,0,NA,NA,NA,NA,0
105,1008,2018-07-25,30,206,45,"Inner","Holopedium","Cladoceran",43,2687.5,0.231713026892671,43,2.98893231974242,3.11774161225178,0.649804651162791,0.239676724691414,0.692574554984848
105,1008,2018-07-25,30,206,45,"Inner","Leptodiaptomus","Calanoid",0,0,0,0,NA,NA,NA,NA,0
105,1008,2018-07-25,30,206,45,"Inner","Limnocalanus","Calanoid",0,0,0,0,NA,NA,NA,NA,0
105,1008,2018-07-25,30,206,45,"Inner","Nauplii","Immature",21,1312.5,0.113162175924328,21,0.330724813086084,0.222414103039494,0.264504761904762,0.0784598462666763,0.0374255394809878
106,1010,2018-07-25,30,206,87,"Inner","Bosmina","Cladoceran",4,111.111111111111,0.0105261468612679,4,1.08948743151819,0.199643397198483,0.371175,0.0226308601987051,0.011468104707666
106,1010,2018-07-25,30,206,87,"Inner","Bythotrephes","Cladoceran",1,1,9.47353217514108e-05,1,17.3517126822827,NA,1.0114,NA,0.00164382008389408
106,1010,2018-07-25,30,206,87,"Inner","Calanoid copepodid","Calanoid",8,222.222222222222,0.0210522937225357,8,2.5368616381663,1.10911506199464,0.6406125,0.115065514723445,0.0534067563401102
106,1010,2018-07-25,30,206,87,"Inner","Cyclopoid copepodid","Cyclopoid",11,305.555555555556,0.0289469038684866,11,2.74231311722727,0.982492045189737,0.663709090909091,0.108601413016088,0.0793814741816677
106,1010,2018-07-25,30,206,87,"Inner","Daphnia","Cladoceran",0,0,0,0,NA,NA,NA,NA,0
106,1010,2018-07-25,30,206,87,"Inner","Diacyclops","Cyclopoid",6,166.666666666667,0.0157892202919018,6,5.95352399254158,1.13627650009656,0.928466666666667,0.0751702778142177,0.0940015018313618
106,1010,2018-07-25,30,206,87,"Inner","Diaphanosoma","Cladoceran",0,0,0,0,NA,NA,NA,NA,0
106,1010,2018-07-25,30,206,87,"Inner","Epischura","Calanoid",0,0,0,0,NA,NA,NA,NA,0
106,1010,2018-07-25,30,206,87,"Inner","Holopedium","Cladoceran",9,250,0.0236838304378527,9,3.76014045101363,4.19914520033181,0.701466666666667,0.261818014086121,0.0890545288643178
106,1010,2018-07-25,30,206,87,"Inner","Leptodiaptomus","Calanoid",0,0,0,0,NA,NA,NA,NA,0
106,1010,2018-07-25,30,206,87,"Inner","Limnocalanus","Calanoid",0,0,0,0,NA,NA,NA,NA,0
106,1010,2018-07-25,30,206,87,"Inner","Nauplii","Immature",19,527.777777777778,0.0499991975910224,19,0.286095694302979,0.238714452482911,0.242115789473684,0.0895682623797682,0.0143045551493954
